area_id,weight,weight_perc2.5,weight_perc25,weight_perc50,weight_perc75,weight_perc97.5,weight_std,weight_ci95,volume,volume_perc2.5,volume_perc25,volume_perc50,volume_perc75,volume_perc97.5,volume_std,volume_ci95,fat,fat_perc2.5,fat_perc25,fat_perc50,fat_perc75,fat_perc97.5,fat_std,fat_ci95,saturate,saturate_perc2.5,saturate_perc25,saturate_perc50,saturate_perc75,saturate_perc97.5,saturate_std,saturate_ci95,salt,salt_perc2.5,salt_perc25,salt_perc50,salt_perc75,salt_perc97.5,salt_std,salt_ci95,sugar,sugar_perc2.5,sugar_perc25,sugar_perc50,sugar_perc75,sugar_perc97.5,sugar_std,sugar_ci95,protein,protein_perc2.5,protein_perc25,protein_perc50,protein_perc75,protein_perc97.5,protein_std,protein_ci95,carb,carb_perc2.5,carb_perc25,carb_perc50,carb_perc75,carb_perc97.5,carb_std,carb_ci95,fibre,fibre_perc2.5,fibre_perc25,fibre_perc50,fibre_perc75,fibre_perc97.5,fibre_std,fibre_ci95,alcohol,alcohol_perc2.5,alcohol_perc25,alcohol_perc50,alcohol_perc75,alcohol_perc97.5,alcohol_std,alcohol_ci95,energy_fat,energy_fat_perc2.5,energy_fat_perc25,energy_fat_perc50,energy_fat_perc75,energy_fat_perc97.5,energy_fat_std,energy_fat_ci95,energy_saturate,energy_saturate_perc2.5,energy_saturate_perc25,energy_saturate_perc50,energy_saturate_perc75,energy_saturate_perc97.5,energy_saturate_std,energy_saturate_ci95,energy_sugar,energy_sugar_perc2.5,energy_sugar_perc25,energy_sugar_perc50,energy_sugar_perc75,energy_sugar_perc97.5,energy_sugar_std,energy_sugar_ci95,energy_protein,energy_protein_perc2.5,energy_protein_perc25,energy_protein_perc50,energy_protein_perc75,energy_protein_perc97.5,energy_protein_std,energy_protein_ci95,energy_carb,energy_carb_perc2.5,energy_carb_perc25,energy_carb_perc50,energy_carb_perc75,energy_carb_perc97.5,energy_carb_std,energy_carb_ci95,energy_fibre,energy_fibre_perc2.5,energy_fibre_perc25,energy_fibre_perc50,energy_fibre_perc75,energy_fibre_perc97.5,energy_fibre_std,energy_fibre_ci95,energy_alcohol,energy_alcohol_perc2.5,energy_alcohol_perc25,energy_alcohol_perc50,energy_alcohol_perc75,energy_alcohol_perc97.5,energy_alcohol_std,energy_alcohol_ci95,energy_tot,energy_tot_perc2.5,energy_tot_perc25,energy_tot_perc50,energy_tot_perc75,energy_tot_perc97.5,energy_tot_std,energy_tot_ci95,f_energy_fat,f_energy_saturate,f_energy_sugar,f_energy_protein,f_energy_carb,f_energy_fibre,f_energy_alcohol,energy_density,h_nutrients_weight,h_nutrients_weight_norm,h_nutrients_calories,h_nutrients_calories_norm,f_beer,f_dairy,f_eggs,f_fats_oils,f_fish,f_fruit_veg,f_grains,f_meat_red,f_poultry,f_readymade,f_sauces,f_soft_drinks,f_spirits,f_sweets,f_tea_coffee,f_water,f_wine,f_dairy_weight,f_eggs_weight,f_fats_oils_weight,f_fish_weight,f_fruit_veg_weight,f_grains_weight,f_meat_red_weight,f_poultry_weight,f_readymade_weight,f_sauces_weight,f_sweets_weight,h_items,h_items_norm,h_items_weight,h_items_weight_norm,representativeness_norm,transaction_days,num_transactions,man_day,population,male,female,age_0_17,age_18_64,age_65+,avg_age,area_sq_km,people_per_sq_km
E02000970,382.8302503,30,160,325,500,1000,378.571928,7.691330255,104.6719376,14.8,50,75,113.6,340.8,92.91354572,4.299984576,8.573186569,0,0.2,1.8,12.2,47.6,14.1976832,0.236105114,3.377020874,0,0.1,0.5,3.9,19.9,6.169885962,0.102604179,0.547172083,0,0.03,0.15,0.7,2.5,1.585772067,0.026371126,10.57403908,0,1.1,3.8,10.6,59.5,16.85689587,0.28032738,5.198472612,0,0.6,2.9,7.8,23.6,6.403373586,0.10648704,17.65372202,0,0.3,6,23.7,73.7,23.53283483,0.391347136,1.635255164,0,0,1,2.4,7.8,2.534082988,0.042141379,0.207180232,0,0,0,0,2.64,1.575371381,0.026198165,77.15867912,0,1.8,16.2,109.8,428.4,127.7791488,2.124946029,30.39318786,0,0.9,4.5,35.1,179.1,55.52897366,0.923437613,42.29615634,0,4.4,15.2,42.4,238,67.4275835,1.121309519,20.79389045,0,2.4,11.6,31.2,94.4,25.61349434,0.425948158,70.61488807,0,1.2,24,94.8,294.8,94.13133933,1.565388545,3.118995177,0,0,1.6,4.6,15.6,5.06297853,0.084196492,1.450261622,0,0,0,0,18.48,11.02759967,0.183387152,173.1367144,0,39,102.5,274.4,582.6,173.3082745,2.882087831,0.445651746,0.175544442,0.244293398,0.120100988,0.407856233,0.018014638,0.008376396,0.452254529,1.666967744,0.717923931,1.576759009,0.679073143,0.0102394,0.117680992,0.014854341,0.027905971,0.027256995,0.29701471,0.136140756,0.035477358,0.019397173,0.043192962,0.017955004,0.025382175,0.001658494,0.164767811,0.013123738,0.030862417,0.017089703,0.076467278,0.038550543,0.021602601,0.032643641,0.361114805,0.209598175,0.045916228,0.043641452,0.045988842,0.016122908,0.108353527,3.215645857,0.786709502,2.797509795,0.808661683,0.092355627,31,19268,1948,10102,5481,4621,1281,7555,1266,38.72886557,1.08,9353.703704
E02000971,385.3996524,40,160,300,500,1000,427.1276558,6.269006241,107.2396168,15,56.8,75,113.6,340.8,86.01188304,2.713542184,8.890135747,0,0.2,1.8,12.9,49.1,14.82510679,0.174829134,3.590347511,0,0.1,0.6,4,21.4,6.752359844,0.079629054,0.512832199,0,0.01,0.13,0.72,2.3,1.234422382,0.014557264,10.19784833,0,1.1,4,10.6,58.4,16.44781372,0.193965351,5.269398733,0,0.6,2.8,7.7,24,6.591241746,0.077729025,17.09690425,0,0.4,5.9,23.2,73,22.83563956,0.269295537,1.58225086,0,0,1,2.2,8,2.504853337,0.029539169,0.225151707,0,0,0,0,2.64,1.626377557,0.019179503,80.01122172,0,1.8,16.2,116.1,441.9,133.4259611,1.57346221,32.3131276,0,0.9,5.4,36,192.6,60.7712386,0.716661485,40.7913933,0,4.4,16,42.4,233.6,65.79125486,0.775861402,21.07759493,0,2.4,11.2,30.8,96,26.36496698,0.310916098,68.38761701,0,1.6,23.6,92.8,292,91.34255823,1.077182149,2.980438009,0,0,1.6,4.4,15.6,4.912057441,0.057926783,1.57606195,0,0,0,0,18.48,11.3846429,0.134256521,174.0329336,0,41,102.5,278,587,176.0874331,2.076559309,0.459747589,0.185672487,0.234388931,0.12111268,0.392957905,0.017125713,0.009056113,0.451564843,1.682663621,0.724683777,1.575757764,0.67864193,0.015196025,0.125738948,0.017299532,0.030972328,0.025604758,0.30243354,0.122692489,0.037971929,0.020309723,0.043194429,0.011859428,0.01856889,0.003046458,0.171399558,0.006201719,0.032713161,0.014797084,0.083978005,0.046117097,0.024728154,0.026731242,0.37754413,0.186300961,0.04095792,0.04781069,0.041477743,0.013048374,0.111305683,3.183258085,0.778785816,2.781898202,0.80414892,0.219630092,31,38009,4080,8702,4761,3941,1219,6485,998,37.22270742,0.53,16418.86792
E02000972,299.7794559,39,154,180,400,1000,325.4223739,5.15213283,96.01949955,10,47.1,75,113.6,323.46,76.52457113,3.186437385,10.95211899,0,0.3,4.9,19,47,13.74688705,0.184346874,4.675222337,0,0.1,1.5,9.3,20,6.539750003,0.08769858,0.589049616,0,0.1,0.3,0.91,2.1,1.333474422,0.017882001,14.63389768,0,1.5,5.3,35,56,17.61056451,0.236159103,5.256639674,0,0.7,4.4,6.1,23.6,6.15873176,0.082589094,25.61392015,0,1.6,10.6,60.8,70.8,28.31682492,0.379730926,1.916353211,0,0,1.6,3,8,2.22906624,0.02989196,0.159381282,0,0,0,0,1.77276,1.24763354,0.016730867,98.56907087,0,2.7,44.1,171,423,123.7219834,1.659121864,42.07700103,0,0.9,13.5,83.7,180,58.85775002,0.789287217,58.53559071,0,6,21.2,140,224,70.44225805,0.944636412,21.0265587,0,2.8,17.6,24.4,94.4,24.63492704,0.330356376,102.4556806,0,6.4,42.4,243.2,283.2,113.2672997,1.518923705,3.678880359,0,0,2.8,5.8,15.8,4.43196163,0.059432966,1.115668971,0,0,0,0,12.40932,8.73343478,0.117116071,226.8458595,0,46.2,178.55,469.8,567.9825,195.3483987,2.619637921,0.434520035,0.18548719,0.258041257,0.092690952,0.451653298,0.016217534,0.004918181,0.756709157,1.546522159,0.66605084,1.492636685,0.64284363,0.011761949,0.089737582,0.011433927,0.021555764,0.019821931,0.271930647,0.10393627,0.036316776,0.015604499,0.043345829,0.01059044,0.020431115,0.001405811,0.301124649,0.004217432,0.023102156,0.013683224,0.063522672,0.028437222,0.020029353,0.023386598,0.355183262,0.150277776,0.041797557,0.040051274,0.047912609,0.013205338,0.21619634,2.96918555,0.726412855,2.727227963,0.788345677,0.172444213,31,28729,2885,9682,5587,4095,911,7888,883,37.52685396,1.29,7505.426357
E02000973,383.2845096,38,170,300,500,1000,357.5537052,4.615815617,101.3471135,15,56.8,75,113.6,264,75.1903005,2.179838396,8.492689936,0,0.2,1.8,11.6,49,14.34083799,0.149492089,3.333598744,0,0.1,0.4,3.3,21.4,6.523651398,0.068003995,0.58801932,0,0.01,0.13,0.7375,2.7,1.895264623,0.019756661,9.002580472,0,0.8,3.2,9.6,56.3,15.29336747,0.159421468,5.485379872,0,0.6,2.8,8.5,24,6.70763697,0.069921902,16.77529693,0,0.4,5.8,22.6,73,22.64668136,0.23607405,1.691518923,0,0,1,2.4,8.1,2.63202207,0.027436784,0.29033706,0,0,0,0,7.11,1.754050767,0.018284616,76.43420942,0,1.8,16.2,104.4,441,129.0675419,1.345428801,30.0023887,0,0.9,3.6,29.7,192.6,58.71286259,0.612035955,36.01032189,0,3.2,12.8,38.4,225.2,61.17346986,0.637685874,21.94151949,0,2.4,11.2,34,96,26.83054788,0.279687606,67.10118772,0,1.6,23.2,90.4,292,90.58672546,0.9442962,3.235620298,0,0,2,4.6,16,5.223786284,0.054453912,2.03235942,0,0,0,0,49.77,12.27835537,0.127992311,170.7448964,0,41.2,102.5,269.4,581.2,169.612989,1.768083571,0.447651503,0.175714703,0.210901307,0.128504687,0.392990884,0.018950026,0.0119029,0.445478208,1.712457092,0.737515126,1.613506793,0.694899552,0.011361705,0.108063694,0.015271718,0.02892843,0.029778433,0.316881056,0.139882133,0.04595682,0.018841729,0.044653482,0.015271718,0.020853403,0.003456678,0.138748796,0.007848359,0.030203434,0.023998413,0.079220986,0.035585323,0.025773115,0.02679101,0.386461346,0.193129749,0.050378156,0.04749674,0.047289859,0.014752641,0.093121077,3.214737801,0.786487346,2.768046101,0.800144765,0.214000065,31,48235,5053,10955,5534,5421,1863,7942,1150,36.8527613,0.54,20287.03704
E02000974,384.0681025,39,157,300,500,1000,417.4679845,4.858114907,110.1585797,15,50,90,175,340.8,85.13736685,2.065817983,9.048835428,0,0.2,1.9,13.6,50.5,14.8162479,0.137827548,3.693778664,0,0.1,0.7,4.1,21.4,6.810022018,0.063349955,0.538219343,0,0.01,0.13,0.8,2.3,1.518337364,0.014124272,10.15162499,0,1.1,4.1,10.5,57.2,16.24961299,0.151161369,5.181645718,0,0.5,2.8,7.7,24,6.492483775,0.060396068,17.17367189,0,0.3,6,23.2,72.4,22.74417527,0.211576772,1.552096905,0,0,1,2.3,7.2,2.392955859,0.022260375,0.243578126,0,0,0,0,6.6,1.632652043,0.01518768,81.43951885,0,1.8,17.1,122.4,454.5,133.3462311,1.24044793,33.24400797,0,0.9,6.3,36.9,192.6,61.29019816,0.570149593,40.60649998,0,4.4,16.4,42,228.8,64.99845197,0.604645474,20.72658287,0,2,11.2,30.8,96,25.9699351,0.241584272,68.69468757,0,1.2,24,92.8,289.6,90.97670108,0.846307088,2.949997747,0,0,1.6,4.4,14,4.718276903,0.04389158,1.705046884,0,0,0,0,46.2,11.4285643,0.106313758,175.5158339,0,41.5,102.5,278,582.1,175.2052679,1.629839929,0.464000979,0.189407458,0.231355195,0.118089533,0.39138741,0.016807588,0.00971449,0.456991437,1.679905934,0.723496106,1.571678566,0.676885115,0.014734796,0.127166716,0.016113358,0.032181518,0.024746322,0.291170422,0.132364573,0.036543199,0.021085222,0.043345612,0.012339262,0.019051278,0.003932292,0.167687405,0.008271373,0.035187236,0.014079414,0.083644522,0.039259691,0.025871037,0.023913594,0.360172524,0.206075365,0.042839517,0.049649887,0.041940636,0.014670712,0.111962516,3.212395433,0.785914284,2.792933965,0.807338972,0.310982027,31,61320,6451,8468,4643,3825,1430,5925,1113,37.36974492,0.68,12452.94118
E02000975,376.8086736,37.5,166.4,300,500,1000,351.9762601,5.532076518,95.78781982,15,50,75,113.6,264,75.82419395,2.822369907,9.040000851,0,0.2,1.8,13,50.5,14.97330947,0.191416959,3.489537604,0,0.1,0.4,3.8,21.4,6.563868502,0.083911693,0.560562894,0,0.01,0.12,0.75,2.4,1.754170594,0.022425103,9.457053344,0,1,3.5,10,56.5,15.51205299,0.198304191,5.482231581,0,0.6,2.6,8.5,24,6.800750485,0.086939963,16.77360388,0,0.4,6,23.2,72.2,22.53075187,0.28803038,1.668713204,0,0,1,2.4,7.8,2.590844698,0.033121042,0.201702501,0,0,0,0,2.2234,1.396932629,0.017858216,81.36000766,0,1.8,16.2,117,454.5,134.7597852,1.722752633,31.40583844,0,0.9,3.6,34.2,192.6,59.07481651,0.755205238,37.82821337,0,4,14,40,226,62.04821196,0.793216762,21.92892632,0,2.4,10.4,34,96,27.20300194,0.347759854,67.09441552,0,1.6,24,92.8,288.8,90.12300749,1.152121519,3.17217628,0,0,2,4.6,15,5.070549036,0.064821279,1.411917509,0,0,0,0,15.5638,9.778528406,0.125007513,174.9674433,0,41,102.5,279,591.8,175.242748,2.240281884,0.465000837,0.179495327,0.216201441,0.125331467,0.383468,0.018130094,0.008069601,0.464340275,1.699578389,0.731968571,1.580468875,0.680670895,0.009327881,0.108612318,0.014822387,0.029261436,0.025257688,0.326220291,0.13156998,0.044254195,0.019720589,0.047533861,0.012139024,0.01916688,0.001916688,0.15227021,0.006644518,0.031774427,0.019507624,0.081926977,0.037319355,0.02249725,0.025374143,0.395547692,0.186537937,0.048681848,0.046426601,0.039750206,0.01185518,0.10408281,3.150147176,0.770685214,2.730007348,0.7891491,0.172547509,31,32539,3309,9533,5192,4341,1205,7507,821,35.52606735,0.49,19455.10204
E02000976,364.9689888,40,157,300,500,1000,356.038103,4.858939511,98.63077158,15,50,75,113.6,340.8,76.83856761,2.63097687,9.006720637,0,0.2,1.8,13.6,47.94,14.40960136,0.163355173,3.545850199,0,0.1,0.5,4,21.3,6.516253578,0.073871837,0.592253901,0,0.01,0.18,0.77,2.7,1.744062707,0.019771655,10.07126116,0,1,3.4,10.3,58,16.48213118,0.186850512,5.431331415,0,0.6,2.5,8.1,23.9,6.819611069,0.077310865,16.47798381,0,0.3,5.1,21,73,22.74354036,0.257833293,1.668125648,0,0,1,2.4,8.1,2.560485936,0.029027078,0.1829401,0,0,0,0,1,1.349661691,0.015300508,81.06048573,0,1.8,16.2,122.4,431.46,129.6864123,1.470196557,31.91265179,0,0.9,4.5,36,191.7,58.6462822,0.664846537,40.28504466,0,4,13.6,41.2,232,65.92852471,0.747402047,21.72532566,0,2.4,10,32.4,95.6,27.27844428,0.30924346,65.91193524,0,1.2,20.4,84,292,90.97416145,1.031333172,3.195083799,0,0,1.8,4.6,16,5.088385073,0.057684734,1.280580698,0,0,0,0,7,9.44763184,0.107103555,173.1734111,0,40.5,106.2,269.7,552.3,172.0102816,1.950003237,0.46808852,0.184281476,0.232628349,0.125454165,0.380612328,0.018450198,0.007394788,0.474488015,1.701115387,0.73263052,1.577382179,0.679341528,0.006959153,0.107480249,0.014994117,0.030089091,0.032778618,0.331349807,0.129971424,0.045251303,0.020978316,0.043704824,0.014355354,0.018187931,0.002050765,0.151117835,0.008472012,0.025684989,0.016574214,0.081581957,0.034152623,0.020878455,0.029604562,0.398617949,0.176029488,0.047203364,0.047523846,0.046058383,0.015108707,0.103240666,3.142725372,0.768869466,2.749228446,0.794705243,0.200263434,31,41119,3880,10585,5549,5036,1483,8050,1052,35.84808691,0.47,22521.2766
E02000977,353.9738812,40,166,300,454,1000,305.2476117,3.100925271,100.4466191,15,56.8,75,113.6,250,75.75168344,1.555746749,8.223945505,0,0.2,1.7,11,48.1,14.01053262,0.112759972,3.265726007,0,0.1,0.4,3.3,20.5,6.406511789,0.051561073,0.536481225,0,0.01,0.1,0.7,2.7,1.467267667,0.011808906,8.488693094,0,0.6,3.2,9,56,14.51043614,0.11678331,5.48801966,0,0.5,2.7,8.1,24.4,6.94328322,0.055881132,15.01259543,0,0.2,4.8,17.5,71.8,21.21583758,0.170749915,1.541607878,0,0,0.9,2.2,7.4,2.366454908,0.019045771,0.422977048,0,0,0,0,7.11,2.179591876,0.017541854,74.01550954,0,1.8,15.3,99,432.9,126.0947936,1.014839751,29.39153406,0,0.9,3.6,29.7,184.5,57.65860611,0.464049655,33.95477237,0,2.4,12.8,36,224,58.04174454,0.467133241,21.95207864,0,2,10.8,32.4,97.6,27.77313288,0.223524528,60.05038174,0,0.8,19.2,70,287.2,84.86335031,0.682999661,2.957142375,0,0,1.6,4.4,14.6,4.716495303,0.037959433,2.960839336,0,0,0,0,49.77,15.25714313,0.122792979,161.9359516,0,41,92.2,249,574.4,165.4297125,1.331416178,0.457066567,0.181500981,0.20968026,0.135560253,0.370827979,0.018261185,0.018284015,0.457479945,1.75977442,0.75789359,1.648826129,0.710110762,0.019445195,0.119019462,0.016505609,0.029328288,0.027621976,0.321715772,0.120033113,0.05200027,0.021556967,0.047354372,0.012670631,0.020577105,0.005051358,0.123648466,0.005372348,0.025189215,0.032909853,0.083016995,0.041511936,0.026680902,0.024829999,0.384412357,0.165936061,0.05714848,0.053420038,0.062143269,0.014656408,0.086243554,3.252044269,0.795614393,2.825738043,0.816821476,0.486807895,31,80035,7747,6487,3780,2707,642,4784,1061,43.57360876,2.52,2574.206349
E02000978,379.9506192,38,163,300,500,1000,410.7407712,8.14517097,101.5696633,15,50,75,113.6,264,81.25523755,3.908136468,8.443389194,0,0.2,1.4,11.7,48.7175,14.70475607,0.23570152,3.365331818,0,0.1,0.3,3.3,21.3,6.751012637,0.108211515,0.530237579,0,0.01,0.1,0.6,2.5,3.110765083,0.049862239,9.609758727,0,1.1,3.5,10,56.3,15.56021914,0.249413678,5.15800321,0,0.6,1.9,7.7,23.7,6.685249871,0.107157409,15.93461482,0,0.5,4.8,17.7,73,22.57627613,0.361873571,1.666177611,0,0,1,2.4,8,2.47446092,0.039662963,0.211185487,0,0,0,0,2.272,1.527031855,0.024476688,75.99050274,0,1.8,12.6,105.3,438.4575,132.3428046,2.121313677,30.28798636,0,0.9,2.7,29.7,191.7,60.75911373,0.973903639,38.43903491,0,4.4,14,40,225.2,62.24087657,0.997654713,20.63201284,0,2.4,7.6,30.8,94.8,26.74099948,0.428629634,63.73845928,0,2,19.2,70.8,292,90.30510451,1.447494285,3.167864117,0,0,2,4.6,15.6,4.827398276,0.077378034,1.478298412,0,0,0,0,15.904,10.68922299,0.171336817,165.0071374,0,34.5,78,259.1,575.7175,174.3241375,2.794229563,0.46052858,0.183555614,0.232953771,0.125037093,0.386276983,0.019198346,0.008958997,0.434285744,1.707403445,0.735338639,1.590736066,0.685092734,0.008595796,0.115170237,0.014236787,0.029010812,0.029145121,0.378886576,0.113827144,0.041031496,0.022966893,0.030689678,0.011483446,0.014169633,0.002081794,0.143308038,0.006984084,0.021422336,0.016990128,0.09618094,0.032569592,0.021306145,0.027914468,0.416118991,0.171699341,0.041026672,0.056765115,0.028683269,0.012905762,0.094829706,3.007861569,0.735874963,2.685267687,0.776216437,0.061446559,31,21288,1449,10433,5767,4666,1475,7648,1310,37.36614589,3.6,2898.055556
E02000979,378.7633583,37,165,300,500,1000,398.3196011,9.024540352,112.8940274,11,56.8,75,113.6,402.6,122.0979449,6.805273635,9.026352052,0,0.3,2.2,13.6,48.035,14.18421045,0.265253758,3.562931282,0,0.1,0.7,4.1,21.4,6.476833175,0.1211209,0.590565339,0,0.03,0.2,0.8,2.5,1.480368134,0.027683826,9.313635205,0,0.8,3.4,9.9,56.2,15.47790664,0.289446699,5.701648312,0,0.7,3.2,8.6,24,6.783386742,0.126853647,17.74193025,0,0.6,7.2,24.6,73,22.98608796,0.429854466,1.593705288,0,0,1,2.4,7.3,2.152040748,0.040244531,0.279718622,0,0,0,0,2,2.255909086,0.042186935,81.23716847,0,2.7,19.8,122.4,432.315,127.657894,2.38728382,32.06638154,0,0.9,6.3,36.9,192.6,58.29149858,1.090088102,37.25454082,0,3.2,13.6,39.6,224.8,61.91162655,1.157786798,22.80659325,0,2.8,12.8,34.4,96,27.13354697,0.507414588,70.96772102,0,2.4,28.8,98.4,292,91.94435183,1.719417864,3.032527533,0,0,1.8,4.6,14.4,4.303060098,0.080469961,1.958030354,0,0,0,0,14,15.7913636,0.295308544,180.0020406,0,41.7,118,278,564,170.7712496,3.193530993,0.451312486,0.178144545,0.206967325,0.126701859,0.394260647,0.016847184,0.010877823,0.475236151,1.691101476,0.728317763,1.595258324,0.687040364,0.010414763,0.106614288,0.01279006,0.029873927,0.029691211,0.284487484,0.144344966,0.057555271,0.023570254,0.066691029,0.015713503,0.020555454,0.003654303,0.143248675,0.007856751,0.028412205,0.014525854,0.07965026,0.026874144,0.028289245,0.029260352,0.353774341,0.204484423,0.053940094,0.054890243,0.069468561,0.014997094,0.084371243,3.269425238,0.799866657,2.840319566,0.821036482,0.081900577,31,15901,1402,9580,5386,4194,1395,6948,1237,39.34958246,1.4,6842.857143
E02000980,388.5922656,37.5,160,300,500,1000,433.623465,8.719384429,102.5299591,12.5,44,75,113.6,340.8,99.13310116,4.395935542,8.730260955,0,0.2,1.8,12.8,48.3,14.14842375,0.231653801,3.448661457,0,0.1,0.6,3.7,21.3,6.489394445,0.106251616,0.574717546,0,0.01,0.19,0.79,2.6,1.408246494,0.023057385,9.890016048,0,1,3.7,11,58.3,16.16795936,0.264719895,5.583252861,0,0.5,2.8,8.4,24.0725,6.937723615,0.113592162,17.21155456,0,0.3,6.5,23.2,74.4175,23.21888514,0.380165529,1.606044516,0,0,1,2.3,7.8,2.54610909,0.041687743,0.217596975,0,0,0,0,1,1.799808037,0.029468468,78.57234859,0,1.8,16.2,115.2,434.7,127.3358137,2.08488421,31.03795311,0,0.9,5.4,33.3,191.7,58.40455,0.956264546,39.56006419,0,4,14.8,44,233.2,64.67183744,1.058879578,22.33301144,0,2,11.2,33.6,96.29,27.75089446,0.454368649,68.84621825,0,1.2,26,92.8,297.67,92.87554056,1.520662117,3.048603126,0,0,1.6,4.4,15.6,5.014923291,0.082109927,1.523178822,0,0,0,0,7,12.59865626,0.206279276,174.3233602,0,41.2,108.95,279.25,585.2,171.1603096,2.80242782,0.450727593,0.178048158,0.226934957,0.128112557,0.394933979,0.017488208,0.008737663,0.448602239,1.688474458,0.727186368,1.589157141,0.684412728,0.008536841,0.120355468,0.013155133,0.029039255,0.028759359,0.289342943,0.135889721,0.055489469,0.021761948,0.046952628,0.014974459,0.030718634,0.002519068,0.148345112,0.00510811,0.034077391,0.014974459,0.083293295,0.030923276,0.026033886,0.032210658,0.364588304,0.194688878,0.0580105,0.049597118,0.044875719,0.013561281,0.102217084,3.242862477,0.793368063,2.815378588,0.813826923,0.123230486,31,20727,1813,9707,5042,4665,1635,6684,1388,39.3033893,0.45,21571.11111
E02000981,368.9884913,35,160,300,500,1000,339.6768935,8.55037941,124.4700549,15,50,100,150,340.8,116.7084183,6.929805152,9.103188121,0,0.2,2,13.3,49.015,14.54530074,0.297923094,3.65788514,0,0.1,0.6,3.8,21.6,6.973640661,0.142837102,0.574268779,0,0.01,0.2,0.8,2.5,1.523677119,0.031208609,10.54375587,0,1.4,4.1,10.7,59.22,16.7161856,0.342388089,5.229844961,0,0.6,2.8,7.8,23.8,6.460994276,0.132336858,17.86442625,0,1.4,7.9,25.9,72,22.59986888,0.462900216,1.661005568,0,0,1.1,2.3,7.5,2.287358473,0.046850658,0.235943341,0,0,0,0,1.76,1.901970526,0.038956977,81.92869309,0,1.8,18,119.7,441.135,130.9077067,2.681307842,32.92096626,0,0.9,5.4,34.2,194.4,62.76276595,1.285533914,42.17502347,0,5.6,16.4,42.8,236.88,66.86474238,1.369552356,20.91937984,0,2.4,11.2,31.2,95.2,25.84397711,0.529347433,71.45770499,0,5.6,31.6,103.6,288,90.3994755,1.851600862,3.109498854,0,0,2,4.4,14.6,4.530159505,0.092788672,1.651603387,0,0,0,0,12.32,13.31379368,0.272698837,179.0668802,0,41.7,107.2,277.5,568.2,175.3226432,3.591033637,0.457531248,0.183847321,0.235526656,0.116824394,0.399055956,0.017365014,0.009223388,0.485291234,1.674146254,0.721015546,1.570778528,0.67649749,0.006358255,0.104582328,0.007673756,0.029050647,0.01940364,0.304209603,0.135167726,0.049221662,0.02028064,0.064569173,0.010962508,0.024007893,0.002740627,0.169590002,0.005371629,0.029927647,0.016882263,0.065377441,0.01647208,0.027680822,0.017003176,0.378061185,0.207185871,0.055637976,0.040205174,0.064801952,0.013548353,0.114025971,3.144743658,0.769363241,2.714486453,0.784662555,0.06693075,31,12966,1295,9955,5073,4882,1358,7547,1050,37.37850326,0.37,26905.40541
E02000982,386.7491155,32.925,157,300,500,1000,417.3680776,8.684451186,102.1297015,12.5,50,75,113.6,340.8,87.69892033,4.202899962,8.809519126,0,0.2,2,13,46.4,14.0599481,0.235241498,3.507245173,0,0.1,0.6,4,20.2,6.224729243,0.10414794,0.584200073,0,0.02,0.2,0.8,2.3,1.636250625,0.027376634,10.57266958,0,1.1,4,11,59.9,16.85503654,0.282007018,5.360294353,0,0.5,3,8,23.79,6.507908831,0.108885908,18.55071038,0,0.3,7.9,29.4,73,23.45239917,0.392389606,1.584779599,0,0,1,2.3,7.2,2.355683739,0.0394137,0.211886518,0,0,0,0,2,1.598926713,0.026752155,79.28567213,0,1.8,18,117,417.6,126.5395329,2.117173478,31.56520656,0,0.9,5.4,36,181.8,56.02256319,0.937331459,42.29067832,0,4.4,16,44,239.6,67.42014618,1.128028072,21.44117741,0,2,12,32,95.16,26.03163532,0.435543633,74.20284153,0,1.2,31.6,117.6,292,93.80959666,1.569558426,3.020619308,0,0,1.8,4.6,14.2,4.653093266,0.077852395,1.483205626,0,0,0,0,14,11.19248699,0.187265087,179.433516,0,41.9,116.8,278.1,545.29,170.6558433,2.855297606,0.441866569,0.175915889,0.235689961,0.119493715,0.413539472,0.016834198,0.008266046,0.463953268,1.650735669,0.710933156,1.57009988,0.676205212,0.007673756,0.113498502,0.011985676,0.026383103,0.024848352,0.275524373,0.147336111,0.050281371,0.019805598,0.054081707,0.013520427,0.025579186,0.002557919,0.170649711,0.004896587,0.032595191,0.018782431,0.081614703,0.028937895,0.025760642,0.028549011,0.332878327,0.21715158,0.049964283,0.045774408,0.054368805,0.014695601,0.120304745,3.216422907,0.786899608,2.837177007,0.820128079,0.111630617,31,19082,1672,8818,4421,4397,1752,5842,1224,38.15116806,0.67,13161.19403
