area_id,weight,weight_perc2.5,weight_perc25,weight_perc50,weight_perc75,weight_perc97.5,weight_std,weight_ci95,volume,volume_perc2.5,volume_perc25,volume_perc50,volume_perc75,volume_perc97.5,volume_std,volume_ci95,fat,fat_perc2.5,fat_perc25,fat_perc50,fat_perc75,fat_perc97.5,fat_std,fat_ci95,saturate,saturate_perc2.5,saturate_perc25,saturate_perc50,saturate_perc75,saturate_perc97.5,saturate_std,saturate_ci95,salt,salt_perc2.5,salt_perc25,salt_perc50,salt_perc75,salt_perc97.5,salt_std,salt_ci95,sugar,sugar_perc2.5,sugar_perc25,sugar_perc50,sugar_perc75,sugar_perc97.5,sugar_std,sugar_ci95,protein,protein_perc2.5,protein_perc25,protein_perc50,protein_perc75,protein_perc97.5,protein_std,protein_ci95,carb,carb_perc2.5,carb_perc25,carb_perc50,carb_perc75,carb_perc97.5,carb_std,carb_ci95,fibre,fibre_perc2.5,fibre_perc25,fibre_perc50,fibre_perc75,fibre_perc97.5,fibre_std,fibre_ci95,alcohol,alcohol_perc2.5,alcohol_perc25,alcohol_perc50,alcohol_perc75,alcohol_perc97.5,alcohol_std,alcohol_ci95,energy_fat,energy_fat_perc2.5,energy_fat_perc25,energy_fat_perc50,energy_fat_perc75,energy_fat_perc97.5,energy_fat_std,energy_fat_ci95,energy_saturate,energy_saturate_perc2.5,energy_saturate_perc25,energy_saturate_perc50,energy_saturate_perc75,energy_saturate_perc97.5,energy_saturate_std,energy_saturate_ci95,energy_sugar,energy_sugar_perc2.5,energy_sugar_perc25,energy_sugar_perc50,energy_sugar_perc75,energy_sugar_perc97.5,energy_sugar_std,energy_sugar_ci95,energy_protein,energy_protein_perc2.5,energy_protein_perc25,energy_protein_perc50,energy_protein_perc75,energy_protein_perc97.5,energy_protein_std,energy_protein_ci95,energy_carb,energy_carb_perc2.5,energy_carb_perc25,energy_carb_perc50,energy_carb_perc75,energy_carb_perc97.5,energy_carb_std,energy_carb_ci95,energy_fibre,energy_fibre_perc2.5,energy_fibre_perc25,energy_fibre_perc50,energy_fibre_perc75,energy_fibre_perc97.5,energy_fibre_std,energy_fibre_ci95,energy_alcohol,energy_alcohol_perc2.5,energy_alcohol_perc25,energy_alcohol_perc50,energy_alcohol_perc75,energy_alcohol_perc97.5,energy_alcohol_std,energy_alcohol_ci95,energy_tot,energy_tot_perc2.5,energy_tot_perc25,energy_tot_perc50,energy_tot_perc75,energy_tot_perc97.5,energy_tot_std,energy_tot_ci95,f_energy_fat,f_energy_saturate,f_energy_sugar,f_energy_protein,f_energy_carb,f_energy_fibre,f_energy_alcohol,energy_density,h_nutrients_weight,h_nutrients_weight_norm,h_nutrients_calories,h_nutrients_calories_norm,f_beer,f_dairy,f_eggs,f_fats_oils,f_fish,f_fruit_veg,f_grains,f_meat_red,f_poultry,f_readymade,f_sauces,f_soft_drinks,f_spirits,f_sweets,f_tea_coffee,f_water,f_wine,f_dairy_weight,f_eggs_weight,f_fats_oils_weight,f_fish_weight,f_fruit_veg_weight,f_grains_weight,f_meat_red_weight,f_poultry_weight,f_readymade_weight,f_sauces_weight,f_sweets_weight,h_items,h_items_norm,h_items_weight,h_items_weight_norm,representativeness_norm,transaction_days,num_transactions,man_day,population,male,female,age_0_17,age_18_64,age_65+,avg_age,area_sq_km,people_per_sq_km
E02000902,410.9230466,35,180,335,500,1200,421.0434924,3.156694439,122.1971291,15,50,100,200,340.8,100.220072,1.780448175,8.530378649,0,0.3,2.2,12,46.5,13.87832197,0.085472469,3.391690643,0,0.1,0.7,3.6,20.9,6.488991393,0.039963774,0.66451281,0,0.1,0.25,0.8,2.6,1.956901653,0.012051977,9.840130232,0,1.1,3.6,10.1,58.7,16.0444508,0.098813014,5.554068581,0,0.7,3.2,8.4,23.7,6.468128357,0.039835284,19.4433957,0,0.8,8.3,33.3,74,23.69072279,0.145904136,1.648047709,0,0,1,2.3,7.8,2.43820861,0.015016204,0.165702643,0,0,0,0,0,1.385000123,0.008529805,76.77340785,0,2.7,19.8,108,418.5,124.9048977,0.769252221,30.52521579,0,0.9,6.3,32.4,188.1,58.40092253,0.359673962,39.36052093,0,4.4,14.4,40.4,234.8,64.1778032,0.395252056,22.21627433,0,2.8,12.8,33.6,94.8,25.87251343,0.159341137,77.7735828,0,3.2,33.2,133.2,296,94.76289115,0.583616542,3.104620413,0,0,1.8,4.6,15.4,4.704497755,0.028973606,1.159918501,0,0,0,0,0,9.695000863,0.059708635,181.0278039,0,44.5,118,280.5,550.6,169.9084567,1.046415794,0.424097328,0.168621699,0.217428042,0.122722995,0.429622307,0.017149965,0.006407405,0.440539428,1.631322225,0.702572241,1.567187652,0.674950984,0.009553162,0.103628021,0.013160372,0.031315344,0.022644165,0.254784013,0.162037083,0.055545095,0.02568651,0.064553211,0.022733354,0.026637862,0.002041443,0.1550605,0.007779286,0.030175703,0.012664876,0.059832356,0.026501416,0.031745982,0.022436196,0.343907563,0.21180772,0.06189687,0.05758764,0.070410919,0.021852005,0.092021333,3.301419882,0.807694164,2.859084789,0.826460848,0.534213611,31,142957,10725,8748,4327,4421,2257,5483,1008,35.68815729,1.21,7229.752066
E02000903,401.0979661,38,160,319,500,1200,506.7975049,6.406341644,129.4240796,15,50,100,227.2,340.8,102.2391972,2.915613326,9.281518797,0,0.3,2.5,13.8,48.1,14.35768476,0.148504441,3.770295182,0,0.1,0.9,4.4,21.3,6.675692237,0.069048037,0.601209427,0,0.1,0.24,0.8,2.3,1.676896683,0.017344482,11.25995712,0,1.3,4.1,11.8,59.5,17.3093505,0.179034117,5.324121972,0,0.6,3.2,7.9,23.5,6.214485907,0.064277686,19.59715567,0,0.6,8.5,32.2,74,23.92883872,0.247500824,1.560025898,0,0,1,2.3,7.1,2.339102246,0.024193808,0.146509201,0,0,0,0,0,1.365520072,0.014123851,83.53366917,0,2.7,22.5,124.2,432.9,129.2191628,1.336539967,33.93265664,0,0.9,8.1,39.6,191.7,60.08123013,0.621432329,45.03982846,0,5.2,16.4,47.2,238,69.23740199,0.716136469,21.29648789,0,2.4,12.8,31.6,94,24.85794363,0.257110745,78.38862267,0,2.4,34,128.8,296,95.71535486,0.990003297,2.922971874,0,0,1.6,4.4,14,4.54380513,0.046997497,1.025564405,0,0,0,0,0,9.558640502,0.098866954,187.167316,0,45.6,121.4,287.6,560.6825,176.8304246,1.828992889,0.446304787,0.181295845,0.240639388,0.113783156,0.418815765,0.015616893,0.005479399,0.46663741,1.618575775,0.697082644,1.536980012,0.661941262,0.006835308,0.113903129,0.010841247,0.02983444,0.020085721,0.237470936,0.149508362,0.054066168,0.02157044,0.070258005,0.017536488,0.034988935,0.002549234,0.176373365,0.008011878,0.037454128,0.008712217,0.062405029,0.025427725,0.033250234,0.020499602,0.330552276,0.221680655,0.065374386,0.052689355,0.073764658,0.01924472,0.09511136,3.287825118,0.804368198,2.863351721,0.827694268,0.256588524,31,51215,4041,9224,4596,4628,2583,5788,853,33.89158716,1.96,4706.122449
E02000904,415.5808338,37,180,332,500,1400,436.3466457,3.599846659,126.1995969,15,55,100,200,340.8,101.8916604,1.98041676,8.752483953,0,0.3,2.2,12.6,49.1,14.33429062,0.097753598,3.44351348,0,0.1,0.7,3.6,21.4,6.688965977,0.045615825,0.648204424,0,0.1,0.23,0.8,2.7,1.832949475,0.012499914,9.572276092,0,1,3.5,10,58.3,15.92427431,0.108596592,5.512104282,0,0.7,3.2,8.4,23.7,6.516278878,0.044438174,18.78691258,0,0.6,7.9,28.6,74,23.48140691,0.160132933,1.627282181,0,0,1,2.3,7.8,2.338004432,0.015944168,0.184418566,0,0,0,0,0,1.530121967,0.010434763,78.77235558,0,2.7,19.8,113.4,441.9,129.0086156,0.879782379,30.99162132,0,0.9,6.3,32.4,192.6,60.20069379,0.410542423,38.28910437,0,4,14,40,233.2,63.69709723,0.434386366,22.04841713,0,2.8,12.8,33.6,94.8,26.06511551,0.177752697,75.14765033,0,2.4,31.6,114.4,296,93.92562762,0.640531733,3.077185816,0,0,1.8,4.6,15,4.558547613,0.031087303,1.290929959,0,0,0,0,0,10.71085377,0.073043342,180.3365388,0,43.3,116.8,279,560,171.334487,1.168426325,0.436807516,0.171854365,0.21232028,0.122262617,0.416707844,0.017063574,0.007158449,0.433938537,1.648341791,0.709902169,1.570130393,0.676218353,0.008202,0.108096285,0.014241102,0.033366951,0.022686125,0.266315905,0.154574286,0.058519752,0.02471536,0.061460321,0.021920605,0.024861174,0.002891964,0.147332224,0.006318578,0.031920969,0.0125764,0.060151637,0.028309012,0.032944463,0.020616377,0.359437698,0.211148812,0.06324104,0.053002361,0.061805521,0.020184225,0.089158854,3.291302249,0.80521888,2.820832327,0.815403407,0.488153525,31,116895,8465,8631,4355,4276,2226,5659,746,34.2499131,1.46,5911.643836
E02000905,407.2232857,32.5,170,308,500,1200,524.9791081,5.734274798,128.7469977,18.7,50,100,227.2,340.8,101.3106239,2.436322144,8.71743541,0,0.3,2.2,12.3,49.6,14.38026292,0.128088133,3.517606741,0,0.1,0.7,3.6,21.4,6.901213338,0.06147061,0.612648993,0,0.05,0.2,0.8,2.5,1.644700415,0.014649705,9.756504409,0,1.1,3.8,10.4,57.6,15.83132905,0.141013095,5.328884781,0,0.6,3.2,8.2,23.6,6.348531251,0.05654775,18.44760058,0,0.6,7.9,27.5,73.4,22.99084722,0.204784483,1.603233721,0,0,1,2.3,7.7,2.477526198,0.022067865,0.185290643,0,0,0,0,2,1.456207926,0.012970761,78.45691869,0,2.7,19.8,110.7,446.4,129.4223663,1.1527932,31.65846067,0,0.9,6.3,32.4,192.6,62.11092004,0.55323549,39.02601764,0,4.4,15.2,41.6,230.4,63.32531622,0.564052382,21.31553913,0,2.4,12.8,32.8,94.4,25.39412501,0.226191001,73.79040232,0,2.4,31.6,110,293.6,91.96338887,0.819137931,3.012345057,0,0,1.6,4.4,14.4,4.865811028,0.043340838,1.297034503,0,0,0,0,14,10.19345548,0.090795328,177.8722397,0,43.4,111.6,269.7,581.2,171.9488945,1.531586248,0.441085797,0.17798427,0.219404769,0.119836233,0.414850583,0.016935442,0.007291945,0.436792899,1.648202584,0.709842216,1.565665701,0.674295515,0.012432545,0.117372354,0.011996679,0.031569116,0.019759236,0.261498547,0.158592777,0.052013284,0.022125363,0.062474056,0.017517642,0.028891656,0.002698215,0.149439601,0.006766293,0.032897468,0.011955168,0.060843781,0.025550482,0.031452338,0.019667295,0.350279914,0.238600646,0.055419224,0.047923402,0.058722395,0.019301684,0.092238838,3.277995081,0.801963274,2.781341947,0.803988127,0.328845545,31,68019,6546,10063,5056,5007,2576,6636,851,33.98757826,1.05,9583.809524
E02000906,385.1612227,30,160,300,480,1000,481.6250205,5.866483604,118.2566661,18.7,50,100,175,340.8,93.40523601,2.472897342,8.559689828,0,0.3,2.2,12.2,46.7,13.94872555,0.137627872,3.383258324,0,0.1,0.7,3.6,20.7,6.543131959,0.064559112,0.585960114,0,0.04,0.2,0.8,2.4,1.529871316,0.015094779,9.784577315,0,1.1,3.8,10.5,58.3,15.83665617,0.156255515,5.399901931,0,0.6,3.2,8.4,23.6,6.402496364,0.063171503,18.67501901,0,0.5,7.9,29.9,73,23.21764594,0.229081517,1.664119913,0,0,1,2.3,8,2.562435338,0.025282777,0.201510143,0,0,0,0,2,1.463532181,0.014440231,77.03720845,0,2.7,19.8,109.8,420.3,125.53853,1.238650849,30.44932492,0,0.9,6.3,32.4,186.3,58.88818763,0.581032004,39.13830926,0,4.4,15.2,42,233.2,63.34662467,0.625022059,21.59960772,0,2.4,12.8,33.6,94.4,25.60998546,0.25268601,74.70007602,0,2,31.6,119.6,292,92.87058376,0.916326067,3.100999949,0,0,1.8,4.4,15.4,4.911391669,0.048459222,1.410571,0,0,0,0,14,10.24472527,0.101081617,177.8484631,0,41.9,113.6,276.2,550.6,169.714816,1.674524953,0.43316207,0.171209379,0.22006549,0.121449504,0.420020925,0.017436192,0.007931308,0.461750697,1.651339102,0.711193041,1.575080125,0.678350087,0.010849357,0.116643321,0.00967783,0.029084426,0.020756399,0.261657965,0.163860945,0.051521711,0.022437285,0.061352349,0.014440341,0.029364574,0.002470393,0.15059213,0.00766586,0.031070928,0.016554183,0.064485583,0.021347344,0.02896727,0.021606991,0.331011592,0.251243722,0.062889632,0.049513862,0.062663515,0.016126748,0.090143742,3.263586457,0.798438196,2.794794145,0.807876684,0.328987859,31,55422,5721,9520,4759,4761,2604,6177,739,33.06344538,0.61,15606.55738
E02000907,418.9104308,35,180,335,500,1200,487.6757006,4.586711213,135.2109957,18.7,56.8,100,227.2,340.8,106.1681557,2.300367677,8.758458322,0,0.3,2.3,12.4,49,14.50029719,0.11226687,3.441955341,0,0.1,0.8,3.7,21.3,6.523652178,0.050508621,0.608293798,0,0.1,0.2,0.8,2.4,1.710482583,0.013243213,9.908928783,0,1.2,4,10.8,57.3,15.88109722,0.122957554,5.411790563,0,0.7,3.2,8.1,23.5,6.317317892,0.048911101,19.41872047,0,1,8.1,30.8,76.6,24.04714085,0.1861822,1.6224464,0,0,1,2.3,7.7,2.480806152,0.019207354,0.13927408,0,0,0,0,0,1.309149118,0.010135935,78.82612489,0,2.7,20.7,111.6,441,130.5026747,1.010401829,30.97759807,0,0.9,7.2,33.3,191.7,58.7128696,0.454577586,39.63571513,0,4.8,16,43.2,229.2,63.52438887,0.491830216,21.64716225,0,2.8,12.8,32.4,94,25.26927157,0.195644405,77.67488188,0,4,32.4,123.2,306.4,96.18856341,0.7447288,3.062952907,0,0,1.6,4.6,14.8,4.802385038,0.037181909,0.974918561,0,0,0,0,0,9.164043826,0.070951547,182.1860405,0,44.1,117.2,284,579.1,173.2944565,1.341712238,0.432668303,0.170032775,0.217556268,0.118818995,0.426349251,0.016812226,0.005351225,0.434904522,1.62350152,0.699204047,1.551942497,0.668385253,0.006249019,0.116800126,0.013502905,0.033820066,0.021274925,0.254200031,0.162160465,0.052786937,0.022970639,0.058439315,0.018699953,0.028544512,0.002323756,0.156696499,0.008180248,0.033977076,0.009373528,0.062941574,0.028527043,0.031351805,0.01921872,0.331659081,0.24280368,0.057563077,0.051493762,0.057396536,0.018824987,0.098219734,3.270026961,0.800013869,2.818418956,0.814705786,0.357488584,31,91248,7940,10969,5299,5670,3152,6885,932,32.54024979,0.89,12324.7191
E02000908,386.6922676,30,160,300,500,1000,460.4838417,4.898587552,123.0483718,18.7,50,100,200,340.8,96.71675238,2.222368186,8.590442595,0,0.2,2.2,12.6,45,13.84954168,0.119130261,3.39770459,0,0.1,0.8,3.7,20.4,6.337119069,0.054510298,0.59574447,0,0.04,0.2,0.8,2.5,1.712555191,0.014730967,9.866522794,0,1.1,3.8,10.6,58.3,15.98147588,0.137468621,5.313468731,0,0.6,3.2,8,23.6,6.357312756,0.054683999,17.95035708,0,0.4,7.1,25.8,73,23.00485484,0.197881953,1.60104139,0,0,1,2.2,7.7,2.503955498,0.021538393,0.183652571,0,0,0,0,1.77276,1.398061298,0.01202577,77.31398336,0,1.8,19.8,113.4,405,124.6458751,1.072172348,30.57934131,0,0.9,7.2,33.3,183.6,57.03407162,0.490592684,39.46609118,0,4.4,15.2,42.4,233.2,63.92590351,0.549874482,21.25387493,0,2.4,12.8,32,94.4,25.42925102,0.218735997,71.80142832,0,1.6,28.4,103.2,292,92.01941937,0.791527813,3.007874271,0,0,1.6,4.4,14.8,4.89955477,0.042144733,1.285567997,0,0,0,0,12.40932,9.786429084,0.084180392,174.6627289,0,41.5,107.4,270.9,547.2,170.4137657,1.465856188,0.442647289,0.175076512,0.225955998,0.121685233,0.411086147,0.017221042,0.007360288,0.451684048,1.657101887,0.713674937,1.570503355,0.676378979,0.010243005,0.121405751,0.011346694,0.029141253,0.020970084,0.259115113,0.148591345,0.050924581,0.023971343,0.063975215,0.016400426,0.031174363,0.002904444,0.154593862,0.007454739,0.034078807,0.013708975,0.068607891,0.024994153,0.028256793,0.020814877,0.33428329,0.22692747,0.058152004,0.05664382,0.067036271,0.017818388,0.096465044,3.288748554,0.804594117,2.837536899,0.820232111,0.314199295,31,74167,7641,11782,6058,5724,2850,8109,823,32.66864709,2.35,5013.617021
E02000909,418.8735272,37,180,325,500,1500,505.1124374,4.025144841,127.7346415,18,56.8,100,200,340.8,97.02331509,1.784983972,8.735232257,0,0.3,2.1,12.5,50.5,14.55268015,0.094984211,3.500237646,0,0.1,0.7,3.7,21.6,6.875068246,0.044873036,0.611897826,0,0.08,0.2,0.8,2.6,1.678554229,0.010955793,9.273142677,0,1,3.5,10,56.9,15.29503492,0.099829503,5.52281128,0,0.7,3.2,8.4,24,6.53214479,0.042634801,18.13514941,0,0.8,7.7,26,73.5,23.08957931,0.150703888,1.626217064,0,0,1,2.3,7.7,2.435873647,0.015898758,0.174794191,0,0,0,0,0,1.351870329,0.008823552,78.61709031,0,2.7,18.9,112.5,454.5,130.9741213,0.854857902,31.50213882,0,0.9,6.3,33.3,194.4,61.87561422,0.403857321,37.09257071,0,4,14,40,227.6,61.18013968,0.399318013,22.09124512,0,2.8,12.8,33.6,96,26.12857916,0.170539204,72.54059764,0,3.2,30.8,104,294,92.35831725,0.602815552,3.075909776,0,0,1.8,4.4,15,4.768182627,0.031121557,1.223559336,0,0,0,0,0,9.463092305,0.061764867,177.5484022,0,43.4,111.6,272.4,585,171.456258,1.119081659,0.442792441,0.177428456,0.208915261,0.12442379,0.408568012,0.017324345,0.006891413,0.423871146,1.660928308,0.715322887,1.572971481,0.677441943,0.008207767,0.117225173,0.013753856,0.034668627,0.024411702,0.282716916,0.146537035,0.055705901,0.022596416,0.058300758,0.019433586,0.024255788,0.002249619,0.141636876,0.006626352,0.027362935,0.014310692,0.063038062,0.029116044,0.030579709,0.021917805,0.357689867,0.221166384,0.058411462,0.052485005,0.058946646,0.018661113,0.087987903,3.256811706,0.796780749,2.805546357,0.81098477,0.558249582,31,129526,10874,9014,4425,4589,2174,5966,874,35.18870646,1.4,6438.571429
E02000910,406.2443387,35,174,320,500,1160,513.5996218,4.500845309,126.2253823,18.7,56.8,100,200,340.8,96.21222489,1.794011127,8.796709518,0,0.2,2,12.6,50.5,14.67597605,0.103675415,3.541634394,0,0.1,0.7,3.8,21.4,6.887412713,0.048654711,0.568958177,0,0.03,0.19,0.8,2.4,1.666804874,0.0117748,9.985920082,0,1.2,4,10.8,58,16.00452879,0.113060702,5.14774432,0,0.6,3,7.8,23.5,6.250573342,0.04415589,18.09371738,0,0.5,7.2,26.7,73.4,23.19602992,0.163863583,1.596655581,0,0,1,2.3,7.7,2.450594711,0.017311722,0.204060505,0,0,0,0,2,1.500069538,0.010596933,79.17038566,0,1.8,18,113.4,454.5,132.0837844,0.933078733,31.87470954,0,0.9,6.3,34.2,192.6,61.98671442,0.437892397,39.94368033,0,4.8,16,43.2,232,64.01811515,0.45224281,20.59097728,0,2.4,12,31.2,94,25.00229337,0.17662356,72.37486951,0,2,28.8,106.8,293.6,92.78411967,0.655454333,2.985454475,0,0,1.6,4.4,14.6,4.663965906,0.032947628,1.428423535,0,0,0,0,14,10.50048677,0.074178529,176.5501105,0,41.5,105.9,274.9,583.4,174.4136756,1.232109544,0.448430111,0.180541997,0.22624557,0.116629648,0.409939531,0.016909955,0.008090754,0.434590944,1.653817474,0.712260417,1.563557603,0.673387607,0.010523017,0.125166462,0.014348382,0.033005196,0.021933833,0.275987675,0.144228007,0.047653863,0.018082356,0.050447816,0.014988119,0.030576808,0.002545891,0.15841972,0.005679296,0.031112098,0.01530146,0.072601942,0.031560176,0.031415987,0.020855523,0.353605631,0.228256345,0.051971199,0.042512207,0.049306672,0.016601401,0.101312918,3.240503675,0.792790981,2.784459559,0.804889319,0.495181955,31,110597,11600,10708,5335,5373,2310,7499,899,34.358517,0.8,13385
E02000911,389.6183205,32.5,160,300,500,1000,565.6840193,7.298703062,127.0940128,20,50,100,227.2,340.8,96.24896194,2.513121033,8.743041953,0,0.2,2.2,12.9,48.1,14.25856512,0.14804723,3.524440297,0,0.1,0.8,3.7,21.3,6.842925312,0.071050356,0.581245956,0,0.03,0.2,0.8,2.3,1.631769794,0.016942728,10.15188803,0,1.1,4,10.8,58.6,16.31968136,0.169447879,5.177258033,0,0.5,3.2,7.8,23.5,6.242060359,0.064811553,18.27002416,0,0.4,7.4,27.1,73.515,23.17586393,0.240635886,1.612690894,0,0,0.9,2.3,7.8,2.563672303,0.026618708,0.206322609,0,0,0,0,2.6,1.378351845,0.01431148,78.68737758,0,1.8,19.8,116.1,432.9,128.3270861,1.332425066,31.71996268,0,0.9,7.2,33.3,191.7,61.5863278,0.639453208,40.60755213,0,4.4,16,43.2,234.4,65.27872546,0.677791515,20.70903213,0,2,12.8,31.2,94,24.96824143,0.25924621,73.08009662,0,1.6,29.6,108.4,294.06,92.70345573,0.962543543,3.007207521,0,0,1.4,4.4,15.4,4.930109168,0.051189513,1.444258263,0,0,0,0,18.2,9.648462915,0.100180361,176.9279721,0,42.3,107.4,273.35,579.1,173.1105625,1.797413622,0.444742437,0.179281785,0.229514596,0.117047813,0.413049987,0.01699679,0.008162973,0.454105885,1.652036451,0.711493372,1.56556097,0.67425041,0.014043993,0.127270164,0.011195713,0.030879865,0.023040045,0.244895657,0.153271292,0.045403271,0.0178511,0.062746757,0.016159052,0.031500282,0.002284264,0.158319233,0.007247603,0.036943034,0.016948675,0.064438269,0.024400984,0.030084901,0.022675216,0.324351836,0.252254825,0.052946635,0.043246134,0.064868304,0.017732436,0.10300046,3.307766075,0.809246763,2.80701482,0.811409251,0.272475122,31,50416,6116,11457,5770,5687,2708,7896,853,33.2141922,0.89,12873.03371
E02000912,427.7218737,32,180,335,500,1500,516.9343293,5.085379107,136.6237344,18.7,50,100,227.2,340.8,106.7918443,2.337569595,9.152226087,0,0.3,2.3,12.8,55.8,15.39647495,0.12286841,3.680689665,0,0.1,0.8,4,21.7,7.155726341,0.057104806,0.584665159,0,0.08,0.2,0.8,2.4,1.570017446,0.012529202,10.36810553,0,1.3,4,11.3,58.3975,16.27102122,0.129847547,5.196289579,0,0.7,3.2,7.9,23.4,6.147652684,0.049060081,19.09737973,0,1,7.9,29.9,75,23.79050537,0.189855248,1.588346374,0,0,1,2.3,7.5,2.456030519,0.019599848,0.121722423,0,0,0,0,0,1.23400106,0.009847692,82.37003478,0,2.7,20.7,115.2,502.2,138.5682745,1.105815692,33.12620699,0,0.9,7.2,36,195.3,64.40153707,0.513943256,41.47242213,0,5.2,16,45.2,233.59,65.0840849,0.519390189,20.78515832,0,2.8,12.8,31.6,93.6,24.59061074,0.196240325,76.38951892,0,4,31.6,119.6,300,95.1620215,0.759420993,2.93250257,0,0,1.6,4.4,14.2,4.480809496,0.035758181,0.85205696,0,0,0,0,0,8.638007421,0.068933846,183.3292715,0,41.9,112.4,284.7,604.1,178.9563331,1.428124309,0.449301053,0.180692405,0.226218224,0.113376103,0.416679335,0.015995823,0.004647686,0.428617947,1.621557584,0.698366839,1.532408653,0.659972484,0.005760618,0.126383964,0.013868771,0.038043388,0.021460799,0.262674192,0.149426436,0.046950702,0.016449395,0.055075504,0.016515992,0.030667799,0.002497378,0.163944525,0.007525432,0.034830095,0.007925012,0.071152999,0.032145731,0.035068361,0.020368505,0.33944991,0.238878174,0.052340468,0.039536641,0.05230664,0.01731626,0.10143631,3.233691529,0.791124386,2.803093182,0.810275644,0.439898207,31,85037,7901,9029,4456,4573,2354,5721,954,34.46981947,2.5,3611.6
E02000913,440.0295017,40,200,350,500,1500,506.4387029,2.97112109,127.6921742,15,50,100,227.2,340.8,96.12801589,1.294092082,8.921377351,0,0.3,2,12,54.3,15.27218628,0.072873201,3.560138264,0,0.1,0.6,3.7,21.7,7.138141672,0.034060561,0.621576139,0,0.05,0.2,0.8,2.6,1.861711184,0.008883394,9.250558069,0,1.1,3.6,10,56.3,15.18017614,0.072434163,5.350075806,0,0.7,3.1,8.2,23.6,6.416121903,0.030615351,18.08415772,0,0.8,7.5,26,73.5,23.15324672,0.110478695,1.609454069,0,0,1,2.3,7.7,2.465200456,0.011763021,0.134998292,0,0,0,0,0,1.27473925,0.006082582,80.29239616,0,2.7,18,108,488.7,137.4496765,0.655858813,32.04124437,0,0.9,5.4,33.3,195.3,64.24327505,0.306545051,37.00223228,0,4.4,14.4,40,225.2,60.72070457,0.289736653,21.40030322,0,2.8,12.4,32.8,94.4,25.66448761,0.122461404,72.3366309,0,3.2,30,104,294,92.61298688,0.44191478,3.03126321,0,0,1.8,4.4,14.8,4.689630938,0.022377177,0.944988045,0,0,0,0,0,8.923174747,0.042578076,178.0055815,0,41.5,108,275.4,611.5,175.4010654,0.836948746,0.451066733,0.180001347,0.207871191,0.120222653,0.406372824,0.017029035,0.005308755,0.404531016,1.650117487,0.71066692,1.55362569,0.669110165,0.007214973,0.118177922,0.015989618,0.038866797,0.02461544,0.289521621,0.144275645,0.054904038,0.01904348,0.050225021,0.019192304,0.024930946,0.002399038,0.142864797,0.006756596,0.032175683,0.008846081,0.067708794,0.033333618,0.035251592,0.021931112,0.365586153,0.219203623,0.05666287,0.044207278,0.049724676,0.017810071,0.088580213,3.233413341,0.791056327,2.790411478,0.806609809,0.787038525,31,244000,17403,9231,4770,4461,2159,6092,980,35.2214278,1.07,8627.102804
E02000914,451.6555977,40,200,350,500,1500,577.5297335,3.520659014,134.7835489,18.7,56.8,100,227.2,340.8,100.4887142,1.329268496,8.924612866,0,0.3,2,12,55,15.41690944,0.075254268,3.591137,0,0.1,0.6,3.7,21.7,7.179804266,0.035046642,0.581893497,0,0.06,0.2,0.8,2.3,1.696914712,0.008283118,9.74072925,0,1.3,3.9,10.6,57.5,15.69677671,0.076620378,5.208072147,0,0.6,3.2,8,23.5,6.18877225,0.030209137,18.78137526,0,0.8,7.5,30.6,74,23.78614943,0.11610688,1.575148611,0,0,1,2.2,7.4,2.428756183,0.011855441,0.149103174,0,0,0,0,0,1.349044711,0.006585066,80.3215158,0,2.7,18,108,495,138.752185,0.677288408,32.320233,0,0.9,5.4,33.3,195.3,64.61823839,0.315419781,38.962917,0,5.2,15.6,42.4,230,62.78710683,0.306481513,20.83228859,0,2.4,12.8,32,94,24.755089,0.120836546,75.12550104,0,3.2,30,122.4,296,95.14459771,0.46442752,2.941830598,0,0,1.6,4.4,14.2,4.442337756,0.021684299,1.043722217,0,0,0,0,0,9.44331298,0.046095464,180.2648582,0,41.5,107.9,280.5,618.1,177.7118783,0.86746162,0.445575009,0.179293032,0.21614261,0.11556489,0.416750673,0.01631949,0.005789937,0.399120168,1.630506623,0.70222098,1.545610183,0.665658074,0.007699501,0.128154613,0.017936409,0.038653367,0.021608479,0.275523691,0.149750623,0.048154613,0.016645885,0.043360349,0.015261845,0.028366584,0.002662095,0.155554863,0.006552369,0.034806733,0.00930798,0.073237696,0.03955214,0.032323893,0.019529254,0.345229786,0.248063961,0.049193295,0.040239085,0.040873756,0.014661836,0.097095298,3.224140841,0.788787805,2.764882127,0.799230172,0.678534613,31,232526,21446,11190,5660,5530,2859,7467,864,32.75236819,0.7,15985.71429
